,Onset Timestamp,Onset Flux,Threshold Timestamp,Threshold Flux,Peak Timestamp,Peak Flux,End Timestamp,End Flux
25,2001-08-09 22:00:00,0.07329825076646687,2001-08-09 23:00:00,1.8824256541184634,2001-08-10 11:00:00,18.126516411508774,2001-08-11 05:00:00,1.7274738700234895
26,2001-08-16 00:00:00,0.07329825076646687,2001-08-16 02:00:00,1.8915203523950148,2001-08-16 12:00:00,21.27311463451958,2001-08-17 20:00:00,1.4397355949366029
27,2001-08-16 00:00:00,0.07329825076646687,2001-09-24 15:00:00,1.8915203523950148,2001-09-25 22:00:00,700.20301636488,2001-09-30 07:00:00,1.940186399980917
28,2001-08-16 00:00:00,1.8832830357006825,2001-09-24 15:00:00,1.8832830357006825,2001-09-29 02:00:00,28.480606393511625,2001-09-30 07:00:00,1.940186399980917
29,2001-10-01 12:00:00,0.007696352114567852,2001-10-01 12:00:00,0.3123158347813404,2001-10-02 07:00:00,84.58585564479873,2001-10-05 22:00:00,1.9041839606686173
30,2001-11-04 16:00:00,1.5529156354547238,2001-11-04 17:00:00,1.5529156354547238,2001-11-06 03:00:00,457.19795276082306,2001-11-10 16:00:00,1.9670398641164744
31,2001-11-18 22:00:00,2.0601470033184484,2001-11-18 22:00:00,0.9001289198409708,2001-11-20 01:00:00,62.425604582079046,2001-11-22 03:00:00,1.9126170444838528
32,2001-11-23 01:00:00,5.7199834219567105,2001-11-23 00:00:00,1.7898449116294994,2001-11-24 12:00:00,472.9002223403233,2001-11-27 23:00:00,1.9399782768868346
33,2001-12-26 06:00:00,0.6772315743802978,2001-12-26 06:00:00,1.5529622869455508,2001-12-26 15:00:00,72.2408336846328,2001-12-30 11:00:00,1.9013168163721912
34,2001-12-31 04:00:00,,2001-12-30 20:00:00,,2001-12-31 13:00:00,13.190625126124758,2002-01-06 10:00:00,1.998639956032134
35,2002-01-10 18:00:00,,2002-01-10 20:00:00,,2002-01-11 05:00:00,30.938732232844586,2002-01-16 15:00:00,1.9167289350437249
